name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
Acer Predator Helios 300,875,114000,199800,166767,3,1,acer_predator_helios_300-17,77,33033
Acer Predator Helios 300,241,108000,207000,144630,2,4,acer_predator_helios_300-18,77,62370
Acer Predator Helios 300,38,105600,190800,167370,5,1,acer_predator_helios_300-19,77,23430
Acer Predator Helios 300,401,110400,187200,127296,1,3,acer_predator_helios_300-20,77,59904
Acer Predator Helios 300,476,117600,187200,150660,3,5,acer_predator_helios_300-21,77,36540
Acer Predator Helios 300,965,103200,207000,156138,3,4,acer_predator_helios_300-22,77,50862
Acer Predator Helios 300,800,108000,185400,164115,4,1,acer_predator_helios_300-23,77,21285
Acer Predator Helios 300,630,115200,181800,136845,2,5,acer_predator_helios_300-24,77,44955
Acer Predator Helios 300,799,110400,190800,164670,5,3,acer_predator_helios_300-25,77,26130
Acer Predator Helios 300,941,110400,190800,168690,4,1,acer_predator_helios_300-26,77,22110
Acer Predator Helios 300,54,111600,207000,155484,2,2,acer_predator_helios_300-27,77,51516
Acer Predator Helios 300,49,114000,196200,158799,3,3,acer_predator_helios_300-28,77,37401
Acer Predator Helios 300,969,105600,205200,137970,2,5,acer_predator_helios_300-29,77,67230
HP Pavilion 15,90,47000,81000,62640,2,2,hp_pavilion_15-0,78,18360
HP Pavilion 15,823,46500,81000,58230,1,1,hp_pavilion_15-1,78,22770
HP Pavilion 15,423,46500,81750,54255,1,3,hp_pavilion_15-2,78,27495
HP Pavilion 15,392,43000,80250,61998,3,4,hp_pavilion_15-3,78,18252
HP Pavilion 15,500,47500,77250,67582,5,3,hp_pavilion_15-4,78,9668
HP Pavilion 15,453,49000,85500,73638,5,3,hp_pavilion_15-5,78,11862
HP Pavilion 15,254,49500,81000,71550,4,2,hp_pavilion_15-6,78,9450
HP Pavilion 15,392,48000,79500,63908,2,1,hp_pavilion_15-7,78,15592
HP Pavilion 15,950,44000,78000,68650,4,1,hp_pavilion_15-8,78,9350
HP Pavilion 15,463,43500,75750,54465,1,1,hp_pavilion_15-9,78,21285
HP Pavilion 15,314,45500,78750,48825,1,5,hp_pavilion_15-10,78,29925
HP Pavilion 15,302,48000,81000,69450,4,4,hp_pavilion_15-11,78,11550
HP Pavilion 15,725,49000,76500,58350,1,1,hp_pavilion_15-12,78,18150
HP Pavilion 15,36,47500,81000,70950,4,2,hp_pavilion_15-13,78,10050
HP Pavilion 15,906,46500,82500,59820,2,4,hp_pavilion_15-14,78,22680
HP Pavilion 15,692,47000,77250,68932,5,1,hp_pavilion_15-15,78,8318
HP Pavilion 15,712,43000,75750,54135,1,1,hp_pavilion_15-16,78,21615
HP Pavilion 15,313,46500,81000,65303,3,3,hp_pavilion_15-17,78,15697
HP Pavilion 15,91,47500,84750,62959,2,3,hp_pavilion_15-18,78,21791
HP Pavilion 15,356,43500,84000,64155,3,4,hp_pavilion_15-19,78,19845
HP Pavilion 15,789,45000,86250,49125,1,5,hp_pavilion_15-20,78,37125
HP Pavilion 15,212,47000,86250,73494,5,3,hp_pavilion_15-21,78,12756
HP Pavilion 15,666,43000,76500,48360,1,4,hp_pavilion_15-22,78,28140
HP Pavilion 15,457,45000,77250,67575,5,2,hp_pavilion_15-23,78,9675
HP Pavilion 15,522,46500,81750,69413,4,4,hp_pavilion_15-24,78,12337
HP Pavilion 15,32,44500,78000,53880,1,2,hp_pavilion_15-25,78,24120
HP Pavilion 15,989,46000,81000,66300,3,2,hp_pavilion_15-26,78,14700
HP Pavilion 15,59,44500,84000,71163,5,3,hp_pavilion_15-27,78,12837
Lenovo Legion 5,689,96000,163500,130088,2,1,lenovo_legion_5-0,79,33412
Lenovo Legion 5,976,92000,159000,125835,2,1,lenovo_legion_5-1,79,33165
Lenovo Legion 5,868,95000,163500,127538,3,5,lenovo_legion_5-2,79,35962
Lenovo Legion 5,172,98000,157500,139650,5,2,lenovo_legion_5-3,79,17850
Lenovo Legion 5,189,96000,169500,103350,1,5,lenovo_legion_5-4,79,66150
Lenovo Legion 5,384,87000,160500,136613,5,3,lenovo_legion_5-5,79,23887
Lenovo Legion 5,182,85000,154500,130175,5,4,lenovo_legion_5-6,79,24325
Lenovo Legion 5,425,95000,171000,146300,4,3,lenovo_legion_5-7,79,24700
Lenovo Legion 5,142,95000,154500,135163,4,3,lenovo_legion_5-8,79,19337
Lenovo Legion 5,422,93000,171000,141750,4,5,lenovo_legion_5-9,79,29250
Lenovo Legion 5,740,89000,156000,122835,2,1,lenovo_legion_5-10,79,33165
Lenovo Legion 5,205,87000,166500,142650,4,2,lenovo_legion_5-11,79,23850
Lenovo Legion 5,877,93000,162000,124740,2,2,lenovo_legion_5-12,79,37260
Lenovo Legion 5,733,94000,157500,138450,5,2,lenovo_legion_5-13,79,19050
Lenovo Legion 5,948,93000,166500,133058,3,3,lenovo_legion_5-14,79,33442
Lenovo Legion 5,828,93000,166500,142613,4,3,lenovo_legion_5-15,79,23887
Lenovo Legion 5,381,89000,169500,111540,1,2,lenovo_legion_5-16,79,57960
Lenovo Legion 5,39,89000,160500,127968,3,3,lenovo_legion_5-17,79,32532
Lenovo Legion 5,26,96000,159000,109860,1,3,lenovo_legion_5-18,79,49140
Lenovo Legion 5,944,98000,166500,137730,3,2,lenovo_legion_5-19,79,28770
Lenovo Legion 5,401,93000,171000,132780,3,4,lenovo_legion_5-20,79,38220
Lenovo Legion 5,210,95000,153000,132700,4,4,lenovo_legion_5-21,79,20300
Lenovo Legion 5,563,90000,165000,144375,5,1,lenovo_legion_5-22,79,20625
Lenovo Legion 5,378,95000,156000,115740,1,1,lenovo_legion_5-23,79,40260
Lenovo Legion 5,81,88000,157500,111630,1,1,lenovo_legion_5-24,79,45870
Lenovo Legion 5,242,87000,160500,129630,3,2,lenovo_legion_5-25,79,30870
Lenovo Legion 5,283,88000,165000,123420,2,2,lenovo_legion_5-26,79,41580
Lenovo Legion 5,452,85000,153000,134300,5,1,lenovo_legion_5-27,79,18700
Lenovo Legion 5,126,85000,166500,137975,4,4,lenovo_legion_5-28,79,28525
Lenovo Legion 5,300,99000,172500,136485,3,4,lenovo_legion_5-29,79,36015
Dell Latitude 14,741,63700,114450,82478,2,4,dell_latitude_14-0,80,31972
Dell Latitude 14,752,62300,114450,76902,1,2,dell_latitude_14-1,80,37548
Dell Latitude 14,677,59500,116550,95157,4,5,dell_latitude_14-2,80,21393
Dell Latitude 14,603,61600,112350,93319,5,5,dell_latitude_14-3,80,19031
Dell Latitude 14,55,62300,113400,95515,5,4,dell_latitude_14-4,80,17885
Dell Latitude 14,988,66500,109200,86783,3,5,dell_latitude_14-5,80,22417
Dell Latitude 14,536,66500,107100,77868,1,2,dell_latitude_14-6,80,29232
Dell Latitude 14,562,65800,107100,95743,4,1,dell_latitude_14-7,80,11357
Dell Latitude 14,379,59500,120750,95025,3,2,dell_latitude_14-8,80,25725
Dell Latitude 14,189,69300,106050,93188,4,4,dell_latitude_14-9,80,12862
Dell Latitude 14,860,63700,111300,74172,1,3,dell_latitude_14-10,80,37128
Dell Latitude 14,53,65800,118650,90111,2,2,dell_latitude_14-11,80,28539
Dell Latitude 14,225,61600,118650,96686,3,1,dell_latitude_14-12,80,21964
Dell Latitude 14,316,59500,118650,78724,2,5,dell_latitude_14-13,80,39926
Dell Latitude 14,453,67900,115500,90510,3,5,dell_latitude_14-14,80,24990
Dell Latitude 14,651,69300,110250,78309,1,3,dell_latitude_14-15,80,31941
Dell Latitude 14,817,60900,111300,75012,1,2,dell_latitude_14-16,80,36288
Dell Latitude 14,610,68600,114450,91755,2,1,dell_latitude_14-17,80,22695
Dell Latitude 14,912,69300,110250,94894,5,5,dell_latitude_14-18,80,15356
Dell Latitude 14,247,59500,108150,94772,5,1,dell_latitude_14-19,80,13378
Dell Latitude 14,258,68600,117600,97020,3,2,dell_latitude_14-20,80,20580
Dell Latitude 14,400,60900,119700,80892,1,1,dell_latitude_14-21,80,38808
Dell Latitude 14,284,61600,119700,85712,2,3,dell_latitude_14-22,80,33988
Dell Latitude 14,663,66500,113400,90419,3,4,dell_latitude_14-23,80,22981
Dell Latitude 14,275,65100,113400,80798,2,5,dell_latitude_14-24,80,32602
Dell Latitude 14,569,60900,116550,98464,5,3,dell_latitude_14-25,80,18086
Dell Latitude 14,767,63700,111300,92974,3,1,dell_latitude_14-26,80,18326
Samsung Galaxy Book Pro,153,80100,140400,120803,4,3,samsung_galaxy_book_pro-0,81,19597
Samsung Galaxy Book Pro,27,85500,143100,114588,2,1,samsung_galaxy_book_pro-1,81,28512
Samsung Galaxy Book Pro,584,88200,152550,128419,4,5,samsung_galaxy_book_pro-2,81,24131
Samsung Galaxy Book Pro,971,81000,143100,106772,2,3,samsung_galaxy_book_pro-3,81,36328
Samsung Galaxy Book Pro,260,85500,149850,132154,4,1,samsung_galaxy_book_pro-4,81,17696
Samsung Galaxy Book Pro,357,84600,137700,123098,4,1,samsung_galaxy_book_pro-5,81,14602
Samsung Galaxy Book Pro,305,88200,145800,93960,1,5,samsung_galaxy_book_pro-6,81,51840
Samsung Galaxy Book Pro,963,87300,148500,100764,1,3,samsung_galaxy_book_pro-7,81,47736
Samsung Galaxy Book Pro,919,89100,148500,116424,2,2,samsung_galaxy_book_pro-8,81,32076
Samsung Galaxy Book Pro,622,84600,153900,127913,4,5,samsung_galaxy_book_pro-9,81,25987
Samsung Galaxy Book Pro,480,76500,136350,119892,4,1,samsung_galaxy_book_pro-10,81,16458
Samsung Galaxy Book Pro,224,76500,143100,123120,4,2,samsung_galaxy_book_pro-11,81,19980
Samsung Galaxy Book Pro,110,82800,145800,100440,1,2,samsung_galaxy_book_pro-12,81,45360
Samsung Galaxy Book Pro,693,82800,151200,115290,3,5,samsung_galaxy_book_pro-13,81,35910
Samsung Galaxy Book Pro,423,87300,139050,104119,2,5,samsung_galaxy_book_pro-14,81,34931
Samsung Galaxy Book Pro,832,78300,143100,122040,4,3,samsung_galaxy_book_pro-15,81,21060
Samsung Galaxy Book Pro,278,86400,145800,129465,4,1,samsung_galaxy_book_pro-16,81,16335
Samsung Galaxy Book Pro,284,89100,148500,123552,3,2,samsung_galaxy_book_pro-17,81,24948
Samsung Galaxy Book Pro,271,85500,152550,96228,1,4,samsung_galaxy_book_pro-18,81,56322
Samsung Galaxy Book Pro,327,88200,140400,105165,2,5,samsung_galaxy_book_pro-19,81,35235
Samsung Galaxy Book Pro,325,87300,148500,97092,1,4,samsung_galaxy_book_pro-20,81,51408
Samsung Galaxy Book Pro,633,77400,140400,121500,5,2,samsung_galaxy_book_pro-21,81,18900
Samsung Galaxy Book Pro,598,76500,147150,110059,3,5,samsung_galaxy_book_pro-22,81,37091
Samsung Galaxy Book Pro,676,76500,147150,122423,4,4,samsung_galaxy_book_pro-23,81,24727
Google Pixelbook Go,536,57600,90900,74583,3,4,google_pixelbook_go-0,82,16317
Google Pixelbook Go,596,55800,103500,85136,3,1,google_pixelbook_go-1,82,18364
Google Pixelbook Go,87,52800,100800,66240,1,2,google_pixelbook_go-2,82,34560
Google Pixelbook Go,78,57600,102600,89100,5,2,google_pixelbook_go-3,82,13500
Google Pixelbook Go,661,59400,98100,83201,3,1,google_pixelbook_go-4,82,14899
Google Pixelbook Go,774,52800,91800,59040,1,4,google_pixelbook_go-5,82,32760
Google Pixelbook Go,38,52800,97200,78552,3,2,google_pixelbook_go-6,82,18648
Google Pixelbook Go,479,54600,97200,76326,3,4,google_pixelbook_go-7,82,20874
Google Pixelbook Go,363,54000,90900,74111,3,3,google_pixelbook_go-8,82,16789
Google Pixelbook Go,314,52200,98100,85478,5,1,google_pixelbook_go-9,82,12622
Google Pixelbook Go,265,56400,94500,75831,3,4,google_pixelbook_go-10,82,18669
Google Pixelbook Go,751,57000,97200,61020,1,5,google_pixelbook_go-11,82,36180
Google Pixelbook Go,666,51000,98100,82793,4,3,google_pixelbook_go-12,82,15307
Google Pixelbook Go,772,58800,101700,79178,3,5,google_pixelbook_go-13,82,22522
Google Pixelbook Go,353,59400,94500,73967,2,3,google_pixelbook_go-14,82,20533
Google Pixelbook Go,698,59400,93600,76671,2,1,google_pixelbook_go-15,82,16929
Google Pixelbook Go,434,58800,100800,89250,5,1,google_pixelbook_go-16,82,11550
Google Pixelbook Go,962,52200,102600,77904,3,4,google_pixelbook_go-17,82,24696
Google Pixelbook Go,663,57600,95400,76689,2,1,google_pixelbook_go-18,82,18711
Google Pixelbook Go,696,54600,99000,81906,3,1,google_pixelbook_go-19,82,17094
Google Pixelbook Go,588,56400,99900,83588,4,5,google_pixelbook_go-20,82,16312
Google Pixelbook Go,918,51600,99000,64872,1,2,google_pixelbook_go-21,82,34128
Google Pixelbook Go,665,55800,98100,65106,1,3,google_pixelbook_go-22,82,32994
Google Pixelbook Go,104,57000,94500,80063,3,1,google_pixelbook_go-23,82,14437
Google Pixelbook Go,785,52200,101700,84375,5,4,google_pixelbook_go-24,82,17325
Google Pixelbook Go,498,51600,93600,63360,1,2,google_pixelbook_go-25,82,30240
Google Pixelbook Go,675,52800,93600,59328,1,4,google_pixelbook_go-26,82,34272
Google Pixelbook Go,673,54000,103500,82710,3,2,google_pixelbook_go-27,82,20790
iPhone 13,925,78400,133200,83880,1,5,iphone_13-0,83,49320
iPhone 13,128,78400,134400,90720,1,3,iphone_13-1,83,43680
iPhone 13,34,77600,132000,96096,1,1,iphone_13-2,83,35904
iPhone 13,806,76000,129600,84576,1,4,iphone_13-3,83,45024
iPhone 13,926,72800,134400,114380,4,3,iphone_13-4,83,20020
iPhone 13,200,72000,138000,78600,1,5,iphone_13-5,83,59400
iPhone 13,532,69600,123600,94440,2,2,iphone_13-6,83,29160
iPhone 13,728,70400,138000,112650,4,5,iphone_13-7,83,25350
iPhone 13,558,76800,130800,110550,4,5,iphone_13-8,83,20250
iPhone 13,414,77600,134400,114520,5,4,iphone_13-9,83,19880
iPhone 13,611,74400,124800,103632,3,2,iphone_13-10,83,21168
iPhone 13,674,74400,134400,111900,5,5,iphone_13-11,83,22500
iPhone 13,634,73600,121200,101208,3,2,iphone_13-12,83,19992
iPhone 13,445,77600,127200,113560,5,1,iphone_13-13,83,13640
iPhone 13,501,70400,122400,104200,4,4,iphone_13-14,83,18200
iPhone 13,849,76000,132000,113800,5,3,iphone_13-15,83,18200
iPhone 13,745,69600,132000,103608,3,3,iphone_13-16,83,28392
iPhone 13,588,71200,135600,117890,4,1,iphone_13-17,83,17710
iPhone 13,884,68800,133200,89730,2,5,iphone_13-18,83,43470
iPhone 13,22,74400,124800,90780,2,5,iphone_13-19,83,34020
iPhone 13,103,68800,122400,96136,3,4,iphone_13-20,83,26264
iPhone 13,375,72000,132000,96900,2,3,iphone_13-21,83,35100
iPhone 13,315,69600,127200,111360,4,1,iphone_13-22,83,15840
Samsung Galaxy S21 Ultra,427,76500,152550,124032,4,5,samsung_galaxy_s21_ultra-0,84,28518
Samsung Galaxy S21 Ultra,251,84600,137700,106637,2,3,samsung_galaxy_s21_ultra-1,84,31063
Samsung Galaxy S21 Ultra,212,85500,153900,113886,2,3,samsung_galaxy_s21_ultra-2,84,40014
Samsung Galaxy S21 Ultra,766,87300,149850,131085,5,2,samsung_galaxy_s21_ultra-3,84,18765
Samsung Galaxy S21 Ultra,245,85500,137700,115776,3,2,samsung_galaxy_s21_ultra-4,84,21924
Samsung Galaxy S21 Ultra,861,78300,145800,89100,1,4,samsung_galaxy_s21_ultra-5,84,56700
Samsung Galaxy S21 Ultra,59,84600,143100,125550,5,2,samsung_galaxy_s21_ultra-6,84,17550
Samsung Galaxy S21 Ultra,748,86400,137700,122310,4,2,samsung_galaxy_s21_ultra-7,84,15390
Samsung Galaxy S21 Ultra,837,80100,151200,124538,4,5,samsung_galaxy_s21_ultra-8,84,26662
Samsung Galaxy S21 Ultra,210,78300,153900,99468,1,2,samsung_galaxy_s21_ultra-9,84,54432
Samsung Galaxy S21 Ultra,54,89100,149850,111578,2,4,samsung_galaxy_s21_ultra-10,84,38272
Samsung Galaxy S21 Ultra,699,89100,144450,97956,1,4,samsung_galaxy_s21_ultra-11,84,46494
Samsung Galaxy S21 Ultra,978,81000,144450,113043,2,1,samsung_galaxy_s21_ultra-12,84,31407
Samsung Galaxy S21 Ultra,355,87300,148500,120654,3,3,samsung_galaxy_s21_ultra-13,84,27846
Samsung Galaxy S21 Ultra,952,79200,149850,86265,1,5,samsung_galaxy_s21_ultra-14,84,63585
Samsung Galaxy S21 Ultra,438,78300,140400,118665,5,4,samsung_galaxy_s21_ultra-15,84,21735
Samsung Galaxy S21 Ultra,939,78300,144450,116667,3,2,samsung_galaxy_s21_ultra-16,84,27783
Samsung Galaxy S21 Ultra,700,85500,139050,97281,1,3,samsung_galaxy_s21_ultra-17,84,41769
Samsung Galaxy S21 Ultra,76,80100,148500,112590,3,5,samsung_galaxy_s21_ultra-18,84,35910
Samsung Galaxy S21 Ultra,845,81000,149850,96147,1,3,samsung_galaxy_s21_ultra-19,84,53703
Samsung Galaxy S21 Ultra,882,88200,140400,120825,4,5,samsung_galaxy_s21_ultra-20,84,19575
Samsung Galaxy S21 Ultra,829,76500,155250,109182,2,3,samsung_galaxy_s21_ultra-21,84,46068
Samsung Galaxy S21 Ultra,371,85500,153900,133380,5,2,samsung_galaxy_s21_ultra-22,84,20520
Samsung Galaxy S21 Ultra,483,85500,152550,129083,4,4,samsung_galaxy_s21_ultra-23,84,23467
Samsung Galaxy S21 Ultra,453,81900,152550,131355,5,2,samsung_galaxy_s21_ultra-24,84,21195
Samsung Galaxy S21 Ultra,505,79200,143100,109553,3,5,samsung_galaxy_s21_ultra-25,84,33547
Samsung Galaxy S21 Ultra,464,85500,145800,98766,1,3,samsung_galaxy_s21_ultra-26,84,47034
Google Pixel 6 Pro,102,77350,140250,116034,3,1,google_pixel_6_pro-0,85,24216
Google Pixel 6 Pro,45,73950,142800,108720,2,1,google_pixel_6_pro-1,85,34080
Google Pixel 6 Pro,510,83300,133875,117439,4,3,google_pixel_6_pro-2,85,16436
Google Pixel 6 Pro,825,76500,142800,117938,5,5,google_pixel_6_pro-3,85,24862
Google Pixel 6 Pro,628,75650,130050,100674,2,2,google_pixel_6_pro-4,85,29376
Google Pixel 6 Pro,240,76500,137700,119340,5,2,google_pixel_6_pro-5,85,18360
Google Pixel 6 Pro,979,73950,142800,118703,5,4,google_pixel_6_pro-6,85,24097
Google Pixel 6 Pro,677,74800,145350,110781,3,4,google_pixel_6_pro-7,85,34569
Google Pixel 6 Pro,595,83300,130050,108779,3,3,google_pixel_6_pro-8,85,21271
Google Pixel 6 Pro,647,77350,136425,115749,5,4,google_pixel_6_pro-9,85,20676
Google Pixel 6 Pro,962,80750,133875,107844,3,4,google_pixel_6_pro-10,85,26031
Google Pixel 6 Pro,171,78200,135150,107245,3,4,google_pixel_6_pro-11,85,27905
Google Pixel 6 Pro,78,79050,146625,113176,2,1,google_pixel_6_pro-12,85,33449
Google Pixel 6 Pro,380,72250,128775,107579,4,5,google_pixel_6_pro-13,85,21196
Google Pixel 6 Pro,676,79050,136425,117779,5,3,google_pixel_6_pro-14,85,18646
Google Pixel 6 Pro,211,73100,145350,121869,4,3,google_pixel_6_pro-15,85,23481
Google Pixel 6 Pro,429,77350,146625,120647,4,5,google_pixel_6_pro-16,85,25978
Google Pixel 6 Pro,744,73950,131325,115547,5,1,google_pixel_6_pro-17,85,15778
Google Pixel 6 Pro,792,77350,146625,117530,3,2,google_pixel_6_pro-18,85,29095
Google Pixel 6 Pro,144,79900,140250,122145,4,2,google_pixel_6_pro-19,85,18105
Google Pixel 6 Pro,929,84150,138975,114030,3,3,google_pixel_6_pro-20,85,24945
Google Pixel 6 Pro,728,73100,142800,92616,1,2,google_pixel_6_pro-21,85,50184
Google Pixel 6 Pro,598,78200,132600,100776,2,3,google_pixel_6_pro-22,85,31824
Google Pixel 6 Pro,873,84150,130050,112379,3,1,google_pixel_6_pro-23,85,17671
Google Pixel 6 Pro,321,77350,132600,100279,2,3,google_pixel_6_pro-24,85,32321
OnePlus 9 Pro,371,76000,124800,111380,4,1,oneplus_9_pro-0,86,13420
OnePlus 9 Pro,869,71200,133200,99720,2,2,oneplus_9_pro-1,86,33480
OnePlus 9 Pro,530,68800,129600,101936,3,3,oneplus_9_pro-2,86,27664
OnePlus 9 Pro,807,74400,122400,92160,2,4,oneplus_9_pro-3,86,30240
OnePlus 9 Pro,140,75200,122400,99036,2,1,oneplus_9_pro-4,86,23364
OnePlus 9 Pro,191,77600,135600,119650,4,1,oneplus_9_pro-5,86,15950
OnePlus 9 Pro,803,71200,134400,103116,2,1,oneplus_9_pro-6,86,31284
OnePlus 9 Pro,393,73600,136800,105832,3,4,oneplus_9_pro-7,86,30968
OnePlus 9 Pro,592,76000,121200,107640,4,2,oneplus_9_pro-8,86,13560
OnePlus 9 Pro,30,76800,134400,89472,1,3,oneplus_9_pro-9,86,44928
OnePlus 9 Pro,605,73600,133200,83136,1,4,oneplus_9_pro-10,86,50064
OnePlus 9 Pro,232,76000,123600,91470,2,5,oneplus_9_pro-11,86,32130
OnePlus 9 Pro,505,68000,135600,78816,1,4,oneplus_9_pro-12,86,56784
OnePlus 9 Pro,563,74400,135600,103470,3,5,oneplus_9_pro-13,86,32130
OnePlus 9 Pro,292,75200,138000,117590,5,3,oneplus_9_pro-14,86,20410
OnePlus 9 Pro,771,74400,135600,105306,2,1,oneplus_9_pro-15,86,30294
OnePlus 9 Pro,846,72000,126000,90360,1,1,oneplus_9_pro-16,86,35640
OnePlus 9 Pro,354,69600,129600,104400,3,2,oneplus_9_pro-17,86,25200
OnePlus 9 Pro,153,68800,126000,104550,5,5,oneplus_9_pro-18,86,21450
OnePlus 9 Pro,151,78400,129600,92736,1,2,oneplus_9_pro-19,86,36864
OnePlus 9 Pro,414,69600,121200,84048,1,2,oneplus_9_pro-20,86,37152
OnePlus 9 Pro,972,77600,128400,96396,2,4,oneplus_9_pro-21,86,32004
OnePlus 9 Pro,30,69600,124800,95820,3,5,oneplus_9_pro-22,86,28980
OnePlus 9 Pro,109,74400,129600,86544,1,3,oneplus_9_pro-23,86,43056
OnePlus 9 Pro,77,68000,127200,77472,1,4,oneplus_9_pro-24,86,49728
OnePlus 9 Pro,414,69600,129600,86400,1,2,oneplus_9_pro-25,86,43200
OnePlus 9 Pro,929,69600,123600,92010,2,3,oneplus_9_pro-26,86,31590
OnePlus 9 Pro,344,77600,133200,113740,4,4,oneplus_9_pro-27,86,19460
Xiaomi Mi 11,926,63000,109200,91875,5,5,xiaomi_mi_11-0,87,17325
Xiaomi Mi 11,166,65800,117600,89628,2,2,xiaomi_mi_11-1,87,27972
Xiaomi Mi 11,344,60900,119700,90888,3,4,xiaomi_mi_11-2,87,28812
Xiaomi Mi 11,868,66500,118650,91272,3,5,xiaomi_mi_11-3,87,27378
Xiaomi Mi 11,220,60900,111300,81816,2,3,xiaomi_mi_11-4,87,29484
Xiaomi Mi 11,810,66500,114450,79926,1,2,xiaomi_mi_11-5,87,34524
Xiaomi Mi 11,411,59500,107100,81396,2,2,xiaomi_mi_11-6,87,25704
Xiaomi Mi 11,711,66500,116550,102787,5,1,xiaomi_mi_11-7,87,13763
Xiaomi Mi 11,580,66500,116550,83517,1,1,xiaomi_mi_11-8,87,33033
Xiaomi Mi 11,706,60200,113400,98770,4,1,xiaomi_mi_11-9,87,14630
Xiaomi Mi 11,367,62300,117600,85250,2,3,xiaomi_mi_11-10,87,32350
Xiaomi Mi 11,246,60900,111300,93660,5,4,xiaomi_mi_11-11,87,17640
Xiaomi Mi 11,224,67200,118650,98842,3,1,xiaomi_mi_11-12,87,19808
Xiaomi Mi 11,78,63700,106050,81276,2,3,xiaomi_mi_11-13,87,24774
Xiaomi Mi 11,762,67900,117600,102690,5,2,xiaomi_mi_11-14,87,14910
Xiaomi Mi 11,628,67900,117600,86289,2,4,xiaomi_mi_11-15,87,31311
Xiaomi Mi 11,712,64400,109200,95760,5,2,xiaomi_mi_11-16,87,13440
Xiaomi Mi 11,192,69300,109200,96233,4,3,xiaomi_mi_11-17,87,12967
Xiaomi Mi 11,262,65100,110250,72324,1,4,xiaomi_mi_11-18,87,37926
Xiaomi Mi 11,400,68600,120750,101194,4,5,xiaomi_mi_11-19,87,19556
Xiaomi Mi 11,691,65800,113400,96740,5,4,xiaomi_mi_11-20,87,16660
Xiaomi Mi 11,288,67200,114450,99094,4,3,xiaomi_mi_11-21,87,15356
Xiaomi Mi 11,704,60900,115500,96390,4,4,xiaomi_mi_11-22,87,19110
Xiaomi Mi 11,340,65100,113400,96495,5,4,xiaomi_mi_11-23,87,16905
Xiaomi Mi 11,246,66500,115500,100800,4,2,xiaomi_mi_11-24,87,14700
Xiaomi Mi 11,571,66500,106050,90824,3,1,xiaomi_mi_11-25,87,15226
iPhone SE (2022),235,49500,84750,71532,5,5,iphone_se_2022-0,88,13218
iPhone SE (2022),167,47000,77250,60915,2,2,iphone_se_2022-1,88,16335
iPhone SE (2022),319,43500,76500,50760,1,3,iphone_se_2022-2,88,25740
iPhone SE (2022),799,47500,85500,65550,3,5,iphone_se_2022-3,88,19950
iPhone SE (2022),931,49500,84750,53025,1,5,iphone_se_2022-4,88,31725
iPhone SE (2022),891,48000,75750,62153,3,4,iphone_se_2022-5,88,13597
iPhone SE (2022),35,49500,78000,67313,5,5,iphone_se_2022-6,88,10687
iPhone SE (2022),198,46500,81750,61129,2,3,iphone_se_2022-7,88,20621
iPhone SE (2022),272,43500,75750,63657,5,5,iphone_se_2022-8,88,12093
iPhone SE (2022),402,48000,79500,62963,3,5,iphone_se_2022-9,88,16537
iPhone SE (2022),938,47000,76500,66175,5,4,iphone_se_2022-10,88,10325
iPhone SE (2022),150,42500,76500,63750,4,5,iphone_se_2022-11,88,12750
iPhone SE (2022),402,44500,79500,56400,1,1,iphone_se_2022-12,88,23100
iPhone SE (2022),432,45500,82500,60855,2,3,iphone_se_2022-13,88,21645
iPhone SE (2022),773,47000,81000,70800,5,2,iphone_se_2022-14,88,10200
iPhone SE (2022),117,44000,79500,60330,2,2,iphone_se_2022-15,88,19170
iPhone SE (2022),786,44000,76500,67563,4,1,iphone_se_2022-16,88,8937
iPhone SE (2022),305,44000,86250,58365,1,1,iphone_se_2022-17,88,27885
iPhone SE (2022),494,43500,82500,68850,5,4,iphone_se_2022-18,88,13650
iPhone SE (2022),559,48000,79500,59655,2,4,iphone_se_2022-19,88,19845
iPhone SE (2022),113,48500,76500,54660,1,3,iphone_se_2022-20,88,21840
iPhone SE (2022),590,49500,82500,66165,2,1,iphone_se_2022-21,88,16335
Samsung Galaxy Z Fold 3,661,136500,247500,214200,5,2,samsung_galaxy_z_fold_3-0,89,33300
Samsung Galaxy Z Fold 3,497,148500,258750,228432,5,1,samsung_galaxy_z_fold_3-1,89,30318
Samsung Galaxy Z Fold 3,495,141000,256500,178538,2,5,samsung_galaxy_z_fold_3-2,89,77962
Samsung Galaxy Z Fold 3,871,141000,252000,182070,2,4,samsung_galaxy_z_fold_3-3,89,69930
Samsung Galaxy Z Fold 3,263,136500,252000,175770,1,1,samsung_galaxy_z_fold_3-4,89,76230
Samsung Galaxy Z Fold 3,44,136500,245250,166950,1,2,samsung_galaxy_z_fold_3-5,89,78300
Samsung Galaxy Z Fold 3,520,129000,229500,175230,2,2,samsung_galaxy_z_fold_3-6,89,54270
Samsung Galaxy Z Fold 3,657,127500,243000,202575,4,4,samsung_galaxy_z_fold_3-7,89,40425
Samsung Galaxy Z Fold 3,584,127500,245250,191674,3,3,samsung_galaxy_z_fold_3-8,89,53576
Samsung Galaxy Z Fold 3,221,136500,245250,204469,5,5,samsung_galaxy_z_fold_3-9,89,40781
Samsung Galaxy Z Fold 3,520,145500,254250,224344,4,1,samsung_galaxy_z_fold_3-10,89,29906
